time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,relative_humidity_2m_mean,wind_speed_10m_mean,wind_speed_10m_max,wind_gusts_10m_max,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum,et0_fao_evapotranspiration,uv_index_max,district_id,district_name,latitude,longitude
2018-10-10,3,25.8,31.9,21.2,28.7,0.0,75,10.2,16.6,39.6,968.6,99,20.74,4.76,,bijapur,Bijapur,18.85,80.83
2018-10-11,3,25.0,29.2,21.3,27.6,0.0,79,12.6,18.7,44.6,967.2,100,11.64,2.91,,bijapur,Bijapur,18.85,80.83
2018-10-12,51,26.0,30.1,21.6,30.2,0.1,83,7.3,12.0,28.4,970.2,86,14.83,3.13,,bijapur,Bijapur,18.85,80.83
2018-10-13,51,27.1,31.9,22.9,32.4,0.3,81,3.7,6.1,16.9,972.9,28,17.46,3.7,,bijapur,Bijapur,18.85,80.83
2018-10-14,51,26.9,31.4,23.5,32.5,0.2,83,2.7,4.2,16.2,974.1,64,17.88,3.7,,bijapur,Bijapur,18.85,80.83
2018-10-15,53,26.1,30.5,23.5,31.7,0.9,88,3.2,7.4,21.2,975.2,86,15.88,3.28,,bijapur,Bijapur,18.85,80.83
2018-10-16,3,26.5,32.2,22.2,31.7,0.0,82,2.9,5.0,14.8,975.2,61,18.97,3.89,,bijapur,Bijapur,18.85,80.83
2018-10-17,3,26.5,32.2,22.9,31.3,0.0,80,3.8,7.0,18.0,974.5,68,18.43,3.76,,bijapur,Bijapur,18.85,80.83
2018-10-18,51,26.4,31.4,22.1,31.4,0.1,80,2.5,4.9,16.9,974.2,56,17.22,3.5,,bijapur,Bijapur,18.85,80.83
2018-10-19,3,26.6,32.4,22.0,31.4,0.0,78,2.7,5.5,14.4,974.6,31,18.35,3.8,,bijapur,Bijapur,18.85,80.83
2018-10-20,3,27.2,33.5,22.2,32.1,0.0,76,2.9,5.0,22.3,975.5,23,19.74,4.1,,bijapur,Bijapur,18.85,80.83
2018-10-21,3,27.4,33.8,22.6,32.5,0.0,76,3.0,6.3,23.8,975.8,37,19.35,4.08,,bijapur,Bijapur,18.85,80.83
2018-10-22,51,26.8,33.6,21.9,31.5,0.2,77,2.8,4.4,19.1,974.9,12,20.08,4.19,,bijapur,Bijapur,18.85,80.83
2018-10-23,51,26.9,32.9,21.7,31.9,0.2,78,3.4,4.7,22.7,974.8,12,19.92,4.18,,bijapur,Bijapur,18.85,80.83
2018-10-24,1,26.8,33.4,22.4,30.5,0.0,71,4.7,8.0,17.6,974.9,24,18.71,4.18,,bijapur,Bijapur,18.85,80.83
2018-10-25,2,25.5,33.5,20.1,27.6,0.0,65,6.2,7.9,20.5,976.3,16,19.73,4.46,,bijapur,Bijapur,18.85,80.83
2018-10-26,3,24.4,33.2,17.1,25.7,0.0,60,5.6,8.7,25.2,976.7,35,21.42,4.72,,bijapur,Bijapur,18.85,80.83
2018-10-27,0,24.2,32.9,17.1,25.2,0.0,61,6.5,11.2,30.2,976.3,2,21.38,4.9,,bijapur,Bijapur,18.85,80.83
2018-10-28,2,23.6,31.9,16.5,24.1,0.0,60,8.0,12.8,32.8,975.2,9,21.37,4.99,,bijapur,Bijapur,18.85,80.83
2018-10-29,0,23.8,31.6,17.3,24.9,0.0,63,8.4,11.3,33.8,973.7,3,21.16,4.82,,bijapur,Bijapur,18.85,80.83
2018-10-30,0,24.5,31.8,18.4,26.0,0.0,64,7.0,10.5,29.2,973.4,3,20.75,4.57,,bijapur,Bijapur,18.85,80.83
2018-10-31,2,25.4,32.7,19.4,27.3,0.0,62,5.4,7.7,22.3,973.8,20,20.18,4.36,,bijapur,Bijapur,18.85,80.83
2018-11-01,3,25.7,32.0,20.2,28.9,0.0,70,3.9,7.6,16.6,974.1,43,16.96,3.62,,bijapur,Bijapur,18.85,80.83
2018-11-02,3,25.9,31.3,21.2,29.8,0.0,75,3.7,7.7,18.4,974.5,58,17.12,3.58,,bijapur,Bijapur,18.85,80.83
2018-11-03,51,26.7,31.6,22.3,31.2,0.2,77,4.3,8.6,19.1,975.4,30,17.08,3.57,,bijapur,Bijapur,18.85,80.83
2018-11-04,51,26.6,32.1,22.7,31.2,0.3,80,4.4,8.9,19.4,975.6,27,16.9,3.54,,bijapur,Bijapur,18.85,80.83
2018-11-05,53,26.1,31.7,22.5,30.9,0.9,82,3.5,7.2,19.1,975.2,46,15.17,3.11,,bijapur,Bijapur,18.85,80.83
2018-11-06,51,26.5,32.6,20.8,30.7,0.1,76,3.5,5.4,19.1,975.1,17,15.9,3.39,,bijapur,Bijapur,18.85,80.83
2018-11-07,1,26.6,31.3,21.6,30.8,0.0,75,3.0,5.6,16.9,975.5,18,15.63,3.21,,bijapur,Bijapur,18.85,80.83
2018-11-08,51,25.8,31.0,22.6,30.1,0.3,80,4.0,6.8,16.9,974.9,22,15.54,3.24,,bijapur,Bijapur,18.85,80.83
2018-11-09,3,25.7,32.5,21.3,29.1,0.0,73,4.4,6.7,18.7,973.9,13,18.59,3.99,,bijapur,Bijapur,18.85,80.83
2018-11-10,2,24.5,32.3,18.9,26.1,0.0,61,4.8,6.9,18.0,974.1,9,20.07,4.3,,bijapur,Bijapur,18.85,80.83
2018-11-11,2,23.3,31.6,16.5,23.8,0.0,55,5.9,8.4,19.1,974.7,10,19.95,4.42,,bijapur,Bijapur,18.85,80.83
2018-11-12,3,22.7,31.1,16.4,23.0,0.0,57,6.2,7.7,23.8,973.7,58,20.1,4.38,,bijapur,Bijapur,18.85,80.83
2018-11-13,3,23.0,31.9,15.9,23.8,0.0,60,5.2,6.6,22.0,972.2,74,19.89,4.19,,bijapur,Bijapur,18.85,80.83
2018-11-14,3,23.8,32.4,16.4,25.6,0.0,65,4.1,6.8,19.4,972.4,36,19.6,3.94,,bijapur,Bijapur,18.85,80.83
2018-11-15,3,24.9,33.5,17.2,25.9,0.0,59,5.6,8.4,25.6,974.1,50,19.5,4.27,,bijapur,Bijapur,18.85,80.83
2018-11-16,3,25.0,34.3,18.1,26.7,0.0,61,4.2,7.2,16.6,974.7,51,18.71,3.98,,bijapur,Bijapur,18.85,80.83
2018-11-17,3,26.1,33.3,20.7,29.6,0.0,72,4.3,8.8,17.3,974.4,48,16.25,3.54,,bijapur,Bijapur,18.85,80.83
2018-11-18,51,26.9,32.8,22.4,30.8,0.1,73,4.2,8.0,17.3,975.0,26,16.08,3.39,,bijapur,Bijapur,18.85,80.83
2018-11-19,3,26.9,32.6,22.0,30.9,0.0,73,4.1,8.9,17.3,976.4,36,15.85,3.39,,bijapur,Bijapur,18.85,80.83
2018-11-20,3,25.8,31.3,21.2,29.5,0.0,73,3.1,6.6,18.0,976.5,82,16.31,3.35,,bijapur,Bijapur,18.85,80.83
2018-11-21,3,25.2,32.1,20.4,27.3,0.0,64,5.1,7.7,23.8,976.4,93,18.01,3.98,,bijapur,Bijapur,18.85,80.83
2018-11-22,3,24.9,31.9,19.7,27.5,0.0,66,3.0,6.9,14.4,977.0,92,17.59,3.61,,bijapur,Bijapur,18.85,80.83
2018-11-23,3,24.0,29.6,19.6,26.4,0.0,70,3.4,5.3,14.4,978.2,93,14.48,3.01,,bijapur,Bijapur,18.85,80.83
2018-11-24,3,22.8,31.1,16.2,23.2,0.0,57,5.5,8.1,25.2,977.9,18,18.67,4.04,,bijapur,Bijapur,18.85,80.83
2018-11-25,0,21.9,30.2,15.1,21.9,0.0,54,5.0,6.6,19.1,977.0,0,18.98,3.94,,bijapur,Bijapur,18.85,80.83
2018-11-26,0,22.0,30.2,14.8,22.5,0.0,58,3.9,6.1,18.4,975.6,0,18.95,3.7,,bijapur,Bijapur,18.85,80.83
2018-11-27,1,21.9,29.2,15.2,22.9,0.0,64,4.3,7.6,23.0,976.5,7,18.5,3.65,,bijapur,Bijapur,18.85,80.83
2018-11-28,0,21.7,29.4,14.7,23.1,0.0,69,4.2,7.1,17.6,977.0,1,18.24,3.61,,bijapur,Bijapur,18.85,80.83
2018-11-29,0,22.1,29.3,15.9,23.1,0.0,65,4.7,7.9,17.6,977.7,4,18.21,3.71,,bijapur,Bijapur,18.85,80.83
2018-11-30,3,22.3,29.2,15.9,23.5,0.0,64,3.7,6.2,17.3,977.6,55,17.77,3.47,,bijapur,Bijapur,18.85,80.83
2018-12-01,3,22.5,29.2,16.6,23.9,0.0,65,3.6,5.8,17.6,975.7,71,16.82,3.32,,bijapur,Bijapur,18.85,80.83
2018-12-02,3,22.1,28.4,16.2,23.3,0.0,67,3.9,7.2,16.9,974.4,84,13.91,2.86,,bijapur,Bijapur,18.85,80.83
2018-12-03,3,22.7,29.2,16.6,24.2,0.0,67,3.8,6.6,15.5,975.2,66,16.91,3.41,,bijapur,Bijapur,18.85,80.83
2018-12-04,3,23.5,29.8,17.1,25.4,0.0,66,4.0,5.6,17.6,976.1,82,16.08,3.33,,bijapur,Bijapur,18.85,80.83
2018-12-05,51,23.6,29.5,19.3,26.5,0.1,76,3.8,5.4,18.7,975.3,69,10.69,2.29,,bijapur,Bijapur,18.85,80.83
2018-12-06,3,24.5,30.2,19.9,27.7,0.0,75,3.1,5.7,17.6,974.3,44,14.39,2.97,,bijapur,Bijapur,18.85,80.83
2018-12-07,1,24.2,29.5,20.2,27.1,0.0,76,4.4,6.6,19.8,974.4,20,14.39,2.95,,bijapur,Bijapur,18.85,80.83
2018-12-08,51,23.7,28.1,20.2,27.0,0.5,80,4.1,7.1,19.8,975.4,30,14.06,2.76,,bijapur,Bijapur,18.85,80.83
2018-12-09,51,23.4,27.9,20.2,26.5,0.6,81,5.0,7.9,24.5,974.7,26,13.24,2.62,,bijapur,Bijapur,18.85,80.83
2018-12-10,51,23.4,27.3,20.3,25.9,0.1,79,7.0,12.0,29.5,974.4,35,12.99,2.67,,bijapur,Bijapur,18.85,80.83
2018-12-11,51,23.0,26.8,20.7,26.0,0.3,83,5.3,9.5,28.8,974.9,40,10.77,2.22,,bijapur,Bijapur,18.85,80.83
2018-12-12,51,22.8,28.3,18.1,26.1,1.1,85,2.8,5.0,18.7,975.6,36,13.97,2.66,,bijapur,Bijapur,18.85,80.83
2018-12-13,61,21.0,23.0,19.2,23.9,6.0,92,4.8,8.3,28.1,976.7,60,8.95,1.55,,bijapur,Bijapur,18.85,80.83
2018-12-14,3,21.9,27.0,17.8,24.4,0.0,83,4.5,8.4,22.0,977.7,63,12.87,2.57,,bijapur,Bijapur,18.85,80.83
2018-12-15,3,22.8,29.0,18.2,23.3,0.0,65,9.0,10.5,29.9,977.7,48,16.76,3.82,,bijapur,Bijapur,18.85,80.83
2018-12-16,53,20.7,24.3,17.5,19.9,1.2,59,9.5,12.5,27.4,977.2,97,3.42,2.05,,bijapur,Bijapur,18.85,80.83
2018-12-17,63,17.4,19.1,16.2,18.0,24.7,97,12.1,15.4,51.8,973.8,100,4.03,0.72,,bijapur,Bijapur,18.85,80.83
2018-12-18,51,18.1,20.2,16.0,18.8,0.4,87,8.8,12.0,31.0,976.0,82,6.98,1.44,,bijapur,Bijapur,18.85,80.83
2018-12-19,3,19.9,26.3,14.7,21.2,0.0,80,5.4,8.0,23.4,977.5,49,13.0,2.45,,bijapur,Bijapur,18.85,80.83
2018-12-20,2,21.2,27.2,16.5,22.5,0.0,74,5.5,8.9,15.5,977.3,34,16.93,3.36,,bijapur,Bijapur,18.85,80.83
2018-12-21,1,21.1,27.8,15.8,22.2,0.0,71,5.3,8.6,18.7,976.2,16,16.99,3.41,,bijapur,Bijapur,18.85,80.83
2018-12-22,0,21.4,28.2,15.4,23.0,0.0,74,4.4,6.5,15.8,976.3,4,17.47,3.39,,bijapur,Bijapur,18.85,80.83
2018-12-23,1,21.9,28.7,17.0,23.6,0.0,73,4.8,7.2,16.6,976.8,6,17.58,3.49,,bijapur,Bijapur,18.85,80.83
2018-12-24,0,21.1,28.4,15.7,22.2,0.0,71,5.4,9.2,18.7,976.2,2,17.78,3.6,,bijapur,Bijapur,18.85,80.83
2018-12-25,0,21.0,29.5,14.1,21.5,0.0,65,4.8,7.8,18.7,975.8,1,17.94,3.62,,bijapur,Bijapur,18.85,80.83
2018-12-26,3,21.6,28.4,16.5,23.0,0.0,73,6.7,9.4,21.2,975.1,46,14.29,3.02,,bijapur,Bijapur,18.85,80.83
2018-12-27,51,21.9,26.7,18.6,24.1,0.4,82,6.5,10.2,25.9,974.9,43,11.28,2.31,,bijapur,Bijapur,18.85,80.83
2018-12-28,1,19.9,26.4,13.9,20.1,0.0,69,6.9,10.5,19.8,975.3,7,17.39,3.56,,bijapur,Bijapur,18.85,80.83
2018-12-29,3,18.8,26.7,12.7,18.3,0.0,60,5.9,8.7,21.2,977.9,44,17.81,3.56,,bijapur,Bijapur,18.85,80.83
2018-12-30,0,17.8,26.2,10.9,16.9,0.0,59,6.1,10.2,16.9,979.5,1,18.59,3.69,,bijapur,Bijapur,18.85,80.83
2018-12-31,0,17.3,26.6,9.9,16.0,0.0,54,5.3,8.7,15.5,979.8,0,18.95,3.66,,bijapur,Bijapur,18.85,80.83
2019-01-01,0,18.3,28.9,9.8,17.5,0.0,57,4.6,7.2,15.1,979.6,0,18.81,3.59,,bijapur,Bijapur,18.85,80.83
2019-01-02,3,19.1,28.4,10.8,18.7,0.0,60,5.2,8.2,19.8,979.5,15,18.62,3.66,,bijapur,Bijapur,18.85,80.83
2019-01-03,2,20.0,28.8,12.5,20.2,0.0,65,5.1,7.4,19.8,980.0,18,18.44,3.68,,bijapur,Bijapur,18.85,80.83
2019-01-04,0,20.3,29.1,12.6,20.4,0.0,61,4.6,7.8,18.0,979.3,0,18.62,3.65,,bijapur,Bijapur,18.85,80.83
2019-01-05,0,20.7,28.9,14.7,21.7,0.0,68,4.3,7.4,17.6,978.2,0,18.21,3.53,,bijapur,Bijapur,18.85,80.83
2019-01-06,0,20.8,28.0,14.8,21.9,0.0,71,4.7,7.7,22.3,976.8,0,18.23,3.5,,bijapur,Bijapur,18.85,80.83
2019-01-07,0,20.8,28.5,14.0,21.4,0.0,69,6.7,11.0,24.5,976.1,1,18.33,3.85,,bijapur,Bijapur,18.85,80.83
2019-01-08,0,19.8,27.9,13.9,19.2,0.0,60,7.2,10.1,24.1,976.3,0,18.96,4.05,,bijapur,Bijapur,18.85,80.83
2019-01-09,0,18.8,28.6,11.4,17.9,0.0,55,5.3,8.4,17.6,976.0,0,19.26,3.91,,bijapur,Bijapur,18.85,80.83
2019-01-10,0,19.7,29.2,11.5,19.3,0.0,56,4.7,7.2,16.2,976.0,0,19.27,3.81,,bijapur,Bijapur,18.85,80.83
2019-01-11,3,20.4,27.7,14.1,21.3,0.0,70,4.9,8.1,21.6,977.1,26,15.54,3.08,,bijapur,Bijapur,18.85,80.83
2019-01-12,0,21.2,28.3,15.1,22.5,0.0,72,5.1,7.4,21.2,976.8,4,18.33,3.55,,bijapur,Bijapur,18.85,80.83
2019-01-13,2,21.7,27.9,17.1,23.1,0.0,71,6.1,10.5,24.5,977.4,19,18.63,3.65,,bijapur,Bijapur,18.85,80.83
2019-01-14,1,21.3,28.4,15.3,22.5,0.0,70,5.5,8.9,19.4,976.6,4,18.0,3.66,,bijapur,Bijapur,18.85,80.83
2019-01-15,0,21.8,29.8,16.3,21.9,0.0,60,7.3,10.8,25.2,977.1,2,18.9,4.26,,bijapur,Bijapur,18.85,80.83
2019-01-16,0,20.8,29.9,13.6,20.2,0.0,53,5.6,8.6,20.9,977.0,0,19.4,4.13,,bijapur,Bijapur,18.85,80.83
2019-01-17,0,20.8,29.9,12.6,20.6,0.0,56,5.4,7.8,20.9,975.6,0,19.43,4.03,,bijapur,Bijapur,18.85,80.83
2019-01-18,1,21.6,30.2,14.6,21.9,0.0,60,5.8,9.7,22.3,976.0,4,19.36,4.15,,bijapur,Bijapur,18.85,80.83
2019-01-19,3,21.8,30.5,15.3,22.0,0.0,59,6.0,8.4,19.8,977.0,37,19.43,4.14,,bijapur,Bijapur,18.85,80.83
2019-01-20,0,21.8,31.0,12.9,21.9,0.0,56,4.1,7.5,18.0,977.4,0,19.86,3.98,,bijapur,Bijapur,18.85,80.83
2019-01-21,0,22.4,31.0,13.8,22.7,0.0,56,5.4,10.1,19.8,976.4,0,19.73,4.27,,bijapur,Bijapur,18.85,80.83
2019-01-22,1,22.8,30.5,17.1,22.8,0.0,61,9.2,11.7,33.5,976.4,2,19.62,4.44,,bijapur,Bijapur,18.85,80.83
2019-01-23,1,22.7,30.5,16.6,23.1,0.0,62,7.0,11.5,25.2,976.3,2,19.82,4.13,,bijapur,Bijapur,18.85,80.83
2019-01-24,1,22.8,30.6,15.9,23.7,0.0,63,6.5,10.3,24.5,976.4,10,18.55,4.04,,bijapur,Bijapur,18.85,80.83
2019-01-25,3,22.6,26.2,18.9,23.8,0.0,71,8.7,13.2,30.2,976.1,46,10.3,2.54,,bijapur,Bijapur,18.85,80.83
2019-01-26,53,21.5,26.5,18.8,23.4,4.4,78,4.9,8.8,28.4,977.0,58,9.73,2.11,,bijapur,Bijapur,18.85,80.83
2019-01-27,63,19.9,22.9,18.2,22.4,31.1,94,5.8,8.2,27.4,977.9,90,8.42,1.59,,bijapur,Bijapur,18.85,80.83
2019-01-28,53,19.9,23.4,17.3,22.2,5.4,90,4.1,5.9,21.2,978.9,60,11.74,2.17,,bijapur,Bijapur,18.85,80.83
2019-01-29,3,19.1,25.7,14.9,19.3,0.0,72,7.2,10.9,27.7,978.7,15,20.12,3.98,,bijapur,Bijapur,18.85,80.83
2019-01-30,0,18.6,26.4,11.3,18.6,0.0,65,4.7,7.6,15.1,978.5,0,20.52,3.89,,bijapur,Bijapur,18.85,80.83
2019-01-31,1,20.4,27.9,13.0,21.3,0.0,69,5.1,7.1,20.9,977.8,4,19.86,3.84,,bijapur,Bijapur,18.85,80.83
2019-02-01,3,21.5,27.4,16.2,22.9,0.0,72,4.5,6.2,19.1,977.5,18,15.52,3.09,,bijapur,Bijapur,18.85,80.83
2019-02-02,1,21.7,29.2,14.5,23.2,0.0,69,4.0,7.2,15.8,976.2,2,20.2,3.91,,bijapur,Bijapur,18.85,80.83
2019-02-03,1,22.6,29.7,16.5,24.1,0.0,67,4.3,7.8,13.3,977.8,12,18.4,3.75,,bijapur,Bijapur,18.85,80.83
2019-02-04,2,23.2,30.5,17.4,24.9,0.0,65,4.1,7.6,14.0,979.4,21,20.46,4.17,,bijapur,Bijapur,18.85,80.83
2019-02-05,1,23.4,30.4,17.8,24.9,0.0,64,4.7,7.4,15.1,978.7,7,20.24,4.18,,bijapur,Bijapur,18.85,80.83
2019-02-06,1,23.1,30.4,16.3,24.4,0.0,65,6.1,8.8,21.6,975.7,6,20.44,4.27,,bijapur,Bijapur,18.85,80.83
2019-02-07,2,23.9,31.1,18.0,24.2,0.0,59,10.5,13.4,35.6,975.0,23,19.89,4.85,,bijapur,Bijapur,18.85,80.83
2019-02-08,51,22.8,27.1,20.1,24.6,0.2,75,8.5,12.2,30.6,975.9,53,13.18,2.99,,bijapur,Bijapur,18.85,80.83
2019-02-09,1,22.0,28.5,17.5,22.3,0.0,62,8.4,11.2,29.2,976.9,12,21.03,4.62,,bijapur,Bijapur,18.85,80.83
2019-02-10,0,21.3,30.1,13.1,21.3,0.0,55,6.1,8.3,23.0,978.2,0,21.65,4.64,,bijapur,Bijapur,18.85,80.83
2019-02-11,1,22.5,30.6,14.2,23.7,0.0,62,5.3,8.0,17.3,978.5,6,20.48,4.37,,bijapur,Bijapur,18.85,80.83
2019-02-12,1,23.4,30.8,16.6,25.2,0.0,67,4.7,7.7,16.9,979.3,6,20.77,4.23,,bijapur,Bijapur,18.85,80.83
2019-02-13,0,24.5,32.1,17.5,26.4,0.0,64,4.3,8.3,13.0,979.4,0,21.47,4.53,,bijapur,Bijapur,18.85,80.83
2019-02-14,0,24.5,32.7,17.6,26.3,0.0,65,6.6,7.9,23.4,976.9,0,21.45,4.71,,bijapur,Bijapur,18.85,80.83
2019-02-15,2,25.4,33.3,19.0,26.2,0.0,59,10.5,13.3,36.7,975.8,14,20.56,5.2,,bijapur,Bijapur,18.85,80.83
2019-02-16,51,24.4,30.0,19.8,26.3,0.4,67,7.1,12.0,30.6,975.8,30,16.47,3.78,,bijapur,Bijapur,18.85,80.83
2019-02-17,51,24.5,29.5,21.0,27.3,0.4,76,6.9,11.0,26.6,974.8,38,12.74,2.88,,bijapur,Bijapur,18.85,80.83
2019-02-18,0,25.0,32.8,17.8,26.8,0.0,63,5.5,9.4,25.6,973.2,0,21.76,4.88,,bijapur,Bijapur,18.85,80.83
2019-02-19,1,25.5,33.7,16.8,27.6,0.0,62,6.1,9.4,25.9,974.3,6,21.01,4.75,,bijapur,Bijapur,18.85,80.83
2019-02-20,1,27.2,33.8,21.6,30.1,0.0,67,7.3,11.5,24.8,977.5,11,19.71,4.52,,bijapur,Bijapur,18.85,80.83
2019-02-21,1,27.5,34.5,21.6,30.3,0.0,62,5.5,7.9,21.2,978.8,12,19.59,4.54,,bijapur,Bijapur,18.85,80.83
2019-02-22,1,27.8,35.6,21.3,30.1,0.0,57,6.0,9.3,17.6,976.5,9,20.66,4.96,,bijapur,Bijapur,18.85,80.83
2019-02-23,3,28.2,36.0,21.8,30.1,0.0,53,6.3,10.0,24.8,974.3,36,21.2,5.18,,bijapur,Bijapur,18.85,80.83
2019-02-24,2,28.5,36.3,21.4,29.7,0.0,48,7.5,12.4,28.8,972.6,17,21.69,5.58,,bijapur,Bijapur,18.85,80.83
2019-02-25,2,28.2,35.1,22.5,28.5,0.0,45,10.4,14.3,43.2,972.3,22,21.69,6.15,,bijapur,Bijapur,18.85,80.83
2019-02-26,3,27.1,33.9,20.8,28.7,0.0,58,9.1,12.7,38.9,971.5,75,21.69,5.41,,bijapur,Bijapur,18.85,80.83
2019-02-27,51,26.6,32.9,21.8,29.2,0.2,66,7.7,13.5,32.0,971.4,57,19.19,4.57,,bijapur,Bijapur,18.85,80.83
2019-02-28,53,26.0,32.2,21.4,29.1,1.6,70,4.7,7.4,25.9,972.4,33,16.62,3.69,,bijapur,Bijapur,18.85,80.83
2019-03-01,51,26.1,34.1,19.3,28.6,0.2,65,5.6,7.2,23.0,973.3,16,19.68,4.42,,bijapur,Bijapur,18.85,80.83
2019-03-02,51,26.8,32.3,22.5,29.9,0.3,69,6.7,11.5,27.7,974.5,36,17.89,4.08,,bijapur,Bijapur,18.85,80.83
2019-03-03,3,27.1,32.3,22.8,30.0,0.0,67,8.6,12.7,34.2,973.2,34,16.15,3.99,,bijapur,Bijapur,18.85,80.83
2019-03-04,3,27.7,32.4,23.2,30.7,0.0,68,11.5,15.9,47.5,970.8,36,19.22,4.82,,bijapur,Bijapur,18.85,80.83
2019-03-05,51,28.2,34.2,24.0,31.1,0.1,65,9.6,13.2,34.2,970.0,14,17.75,4.61,,bijapur,Bijapur,18.85,80.83
2019-03-06,0,27.5,35.8,21.3,28.1,0.0,45,6.9,12.1,33.1,971.0,0,24.06,6.04,,bijapur,Bijapur,18.85,80.83
2019-03-07,1,26.9,35.7,17.8,26.8,0.0,41,7.0,11.9,24.5,971.5,2,24.31,6.17,,bijapur,Bijapur,18.85,80.83
2019-03-08,0,27.6,36.0,20.1,27.7,0.0,40,7.2,11.4,25.9,973.7,1,23.66,6.14,,bijapur,Bijapur,18.85,80.83
2019-03-09,2,27.6,34.6,20.5,28.8,0.0,51,8.4,12.6,32.4,974.3,21,19.16,5.07,,bijapur,Bijapur,18.85,80.83
2019-03-10,3,28.9,35.5,22.7,32.1,0.0,65,9.1,12.4,32.8,974.7,28,21.05,5.18,,bijapur,Bijapur,18.85,80.83
2019-03-11,1,30.1,37.2,23.9,32.7,0.0,55,7.8,11.2,30.2,975.2,12,22.13,5.6,,bijapur,Bijapur,18.85,80.83
2019-03-12,3,29.5,36.2,24.4,31.7,0.0,54,8.1,10.5,34.6,975.7,44,19.1,5.23,,bijapur,Bijapur,18.85,80.83
2019-03-13,2,29.8,36.3,24.4,31.4,0.0,49,9.4,11.1,33.1,975.8,19,19.25,5.59,,bijapur,Bijapur,18.85,80.83
2019-03-14,3,29.9,36.9,23.9,31.0,0.0,45,8.2,11.4,32.0,975.7,23,23.17,6.2,,bijapur,Bijapur,18.85,80.83
2019-03-15,1,30.5,38.4,24.1,31.5,0.0,41,8.4,12.2,33.1,975.5,11,23.52,6.51,,bijapur,Bijapur,18.85,80.83
2019-03-16,0,29.7,37.4,23.1,29.9,0.0,38,9.0,13.7,30.2,975.5,4,23.93,6.74,,bijapur,Bijapur,18.85,80.83
2019-03-17,2,29.7,36.9,23.3,30.8,0.0,49,10.9,13.1,39.2,975.1,14,23.45,6.52,,bijapur,Bijapur,18.85,80.83
2019-03-18,0,28.3,34.5,22.2,28.9,0.0,47,10.7,14.3,38.5,974.9,1,24.7,6.74,,bijapur,Bijapur,18.85,80.83
2019-03-19,2,28.5,35.2,22.6,30.4,0.0,53,8.3,13.5,32.4,973.1,13,23.53,5.81,,bijapur,Bijapur,18.85,80.83
2019-03-20,1,29.1,35.9,23.7,31.5,0.0,58,10.7,13.0,37.4,972.6,17,22.29,5.98,,bijapur,Bijapur,18.85,80.83
2019-03-21,51,28.6,34.4,24.2,30.6,0.3,56,9.8,11.7,34.2,974.3,26,20.57,5.5,,bijapur,Bijapur,18.85,80.83
2019-03-22,3,29.4,35.7,24.2,31.7,0.0,54,8.1,10.5,30.6,974.5,30,22.73,5.73,,bijapur,Bijapur,18.85,80.83
2019-03-23,2,30.2,37.8,23.4,32.7,0.0,50,5.3,8.1,22.0,973.6,13,23.66,5.82,,bijapur,Bijapur,18.85,80.83
2019-03-24,1,30.7,37.7,23.6,32.9,0.0,48,5.5,8.6,24.8,973.0,9,21.57,5.43,,bijapur,Bijapur,18.85,80.83
2019-03-25,1,31.2,38.5,24.5,33.6,0.0,48,6.0,10.0,23.4,973.2,6,23.52,5.9,,bijapur,Bijapur,18.85,80.83
2019-03-26,2,31.1,38.0,25.1,32.9,0.0,46,9.1,12.6,29.5,973.8,21,23.46,6.53,,bijapur,Bijapur,18.85,80.83
2019-03-27,1,31.1,37.8,25.1,33.6,0.0,50,6.6,11.5,25.2,975.1,11,21.61,5.68,,bijapur,Bijapur,18.85,80.83
2019-03-28,1,31.2,38.6,24.1,33.3,0.0,48,7.8,11.1,32.0,974.1,6,24.2,6.54,,bijapur,Bijapur,18.85,80.83
2019-03-29,0,31.2,39.2,23.9,33.3,0.0,46,6.6,10.2,24.5,972.2,2,24.67,6.26,,bijapur,Bijapur,18.85,80.83
2019-03-30,2,31.9,39.5,24.7,34.4,0.0,48,7.8,12.9,28.4,971.7,7,25.12,6.53,,bijapur,Bijapur,18.85,80.83
2019-03-31,51,32.3,39.9,26.2,34.3,0.3,46,10.3,13.2,38.2,971.5,14,23.16,7.0,,bijapur,Bijapur,18.85,80.83
2019-04-01,3,32.5,39.7,26.6,34.5,0.0,46,10.6,14.2,36.7,972.1,14,23.91,7.1,,bijapur,Bijapur,18.85,80.83
2019-04-02,3,32.0,38.3,26.1,33.8,0.0,46,10.3,12.8,38.2,972.3,34,22.68,6.73,,bijapur,Bijapur,18.85,80.83
2019-04-03,3,32.2,39.2,25.9,33.8,0.0,44,9.3,12.0,29.9,972.5,27,23.73,6.91,,bijapur,Bijapur,18.85,80.83
2019-04-04,3,31.0,37.9,25.9,33.4,0.0,51,8.9,11.1,34.2,973.5,39,23.31,6.33,,bijapur,Bijapur,18.85,80.83
2019-04-05,51,30.9,37.9,25.2,32.8,0.2,47,8.6,13.5,32.4,973.7,48,23.18,6.43,,bijapur,Bijapur,18.85,80.83
2019-04-06,51,31.4,39.1,24.8,33.1,0.2,45,10.2,15.7,39.2,972.4,13,24.78,7.21,,bijapur,Bijapur,18.85,80.83
